"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 27 14:36:14 GMT 2023","Wed Dec 27 14:36:15 GMT 2023","940","chromium","api-poc.spec.js","","","","Checks number of wClassificationAttributes",""
"passed","Wed Jan 03 19:35:23 GMT 2024","Wed Jan 03 19:35:26 GMT 2024","2198","chromium","poc.spec.js","","","","TC02_verifyLoginFromCheckoutPage",""
"passed","Wed Jan 03 19:35:29 GMT 2024","Wed Jan 03 19:35:31 GMT 2024","2322","chromium","poc.spec.js","","","","TC04_verifyRegistrationFieldValidationOnCheckout",""
"passed","Wed Jan 03 19:35:20 GMT 2024","Wed Jan 03 19:35:23 GMT 2024","3067","chromium","poc.spec.js","","","","TC01_verifyRegistrationFromCheckoutPage",""
"passed","Wed Dec 27 14:36:13 GMT 2023","Wed Dec 27 14:36:15 GMT 2023","2207","chromium","api-poc.spec.js","","","","Test viax login with valid credentials",""
"passed","Wed Jan 03 19:35:26 GMT 2024","Wed Jan 03 19:35:29 GMT 2024","3471","chromium","poc.spec.js","","","","TC03_verifyLoginFromLoginPage",""
"passed","Wed Dec 27 14:36:13 GMT 2023","Wed Dec 27 14:36:14 GMT 2023","1121","chromium","api-poc.spec.js","","","","Checks Approval status for product variant",""
"passed","Wed Dec 27 14:36:13 GMT 2023","Wed Dec 27 14:36:15 GMT 2023","1987","chromium","api-poc.spec.js","","","","Test viax login with invalid credentials",""
"passed","Wed Dec 27 14:36:13 GMT 2023","Wed Dec 27 14:36:14 GMT 2023","1107","chromium","api-poc.spec.js","","","","Checks maId is present",""
